Total % of people infected,% of people infected at peak
0.11999999999999744,0.06
0.10999999999999943,0.06
0.1600000000000037,0.06
0.14999999999999147,0.06
0.18999999999999773,0.09
0.13999999999999346,0.04
0.07000000000000028,0.05
0.09000000000000341,0.05
0.18999999999999773,0.11
0.11999999999999744,0.06
