Total % of people infected,% of people infected at peak
0.010000000000005116,0.02
0.030000000000001137,0.02
0.01999999999999602,0.02
0.23000000000000398,0.08
0.060000000000002274,0.03
0.04000000000000625,0.04
0.010000000000005116,0.01
0.0899999999999892,0.04
0.12000000000000455,0.04
0.1700000000000017,0.06
