Total % of people infected,% of people infected at peak
19.869999999999997,1.66
16.090000000000003,1.27
0.2699999999999996,0.11
0.3999999999999986,0.09
17.380000000000003,1.82
21.11,2.19
20.810000000000002,2.3
23.97,2.97
21.560000000000002,2.3
18.259999999999998,2.35
