Total % of people infected,% of people infected at peak
1.4599999999999937,0.35000000000000003
0.01999999999999602,0.02
0.01999999999999602,0.01
0.01999999999999602,0.03
0.01999999999999602,0.03
0.0,0.01
0.010000000000005116,0.01
0.0,0.01
0.09000000000000341,0.04
0.0,0.0
