Total % of people infected,% of people infected at peak
0.010000000000005116,0.02
0.0,0.01
0.0,0.01
0.0,0.0
0.0,0.01
0.020000000000010232,0.03
0.0,0.01
0.0,0.01
0.0,0.01
0.0,0.0
