Total % of people infected,% of people infected at peak
0.0799999999999983,0.06
10.790000000000006,2.0500000000000003
10.329999999999998,1.73
10.0,1.54
8.900000000000006,1.28
9.5,1.4200000000000002
0.010000000000005116,0.01
9.799999999999997,1.81
9.290000000000006,1.59
0.030000000000001137,0.03
