Total % of people infected,% of people infected at peak
23.360000000000007,3.4000000000000004
20.89,2.15
25.409999999999997,3.38
23.339999999999996,3.5700000000000003
22.770000000000003,3.15
22.639999999999993,3.6799999999999997
22.439999999999998,2.77
23.439999999999998,3.02
25.189999999999998,3.7900000000000005
25.049999999999997,3.75
