Total % of people infected,% of people infected at peak
0.09999999999999432,0.05
5.359999999999999,0.59
0.09999999999999432,0.05
6.1000000000000085,0.8500000000000001
4.349999999999994,0.61
0.09999999999999432,0.04
6.320000000000007,0.67
0.1600000000000037,0.06
0.12999999999999545,0.06
1.6500000000000057,0.25
