Total % of people infected,% of people infected at peak
16.79,1.67
17.620000000000005,2.53
15.96,2.12
13.799999999999997,1.03
15.490000000000002,1.97
17.010000000000005,1.91
13.669999999999995,1.41
0.6499999999999986,0.12
0.33000000000000185,0.11
14.769999999999996,1.59
