Total % of people infected,% of people infected at peak
35.18,4.46
31.490000000000002,3.85
30.6,2.78
34.080000000000005,4.75
34.13,3.7600000000000002
34.940000000000005,4.17
37.14,4.61
32.870000000000005,3.61
31.68,4.05
31.92,3.6900000000000004
