Total % of people infected,% of people infected at peak
0.5800000000000018,0.11
0.14000000000000057,0.05
1.6800000000000033,0.3
0.6499999999999986,0.16999999999999998
1.269999999999996,0.24
0.370000000000001,0.11
8.11,1.18
3.3900000000000006,0.42
0.33999999999999986,0.16999999999999998
2.5900000000000034,0.27
