Total % of people infected,% of people infected at peak
0.010000000000005116,0.02
0.010000000000005116,0.02
0.030000000000001137,0.02
0.01999999999999602,0.01
0.010000000000005116,0.01
0.060000000000002274,0.03
0.01999999999999602,0.01
0.010000000000005116,0.01
0.0,0.0
0.0,0.0
