Total % of people infected,% of people infected at peak
0.0,0.0
6.22999999999999,1.01
0.030000000000001137,0.02
5.72999999999999,0.77
0.060000000000002274,0.03
5.359999999999999,0.65
6.159999999999997,0.9900000000000001
5.209999999999994,0.8699999999999999
0.060000000000002274,0.03
4.519999999999996,0.38999999999999996
