Total % of people infected,% of people infected at peak
31.370000000000005,5.83
29.439999999999998,4.3
27.950000000000003,4.4799999999999995
28.64,4.9399999999999995
29.879999999999995,5.28
28.83,4.390000000000001
28.25,4.25
28.549999999999997,4.83
27.64,4.33
28.67,5.2299999999999995
