Total % of people infected,% of people infected at peak
26.259999999999998,2.74
22.11,2.1
28.689999999999998,3.4299999999999997
25.82,3.1300000000000003
25.660000000000004,3.2300000000000004
26.35,3.38
28.199999999999996,3.5000000000000004
25.479999999999997,2.73
27.510000000000005,3.49
29.439999999999998,3.6700000000000004
