Total % of people infected,% of people infected at peak
0.0899999999999963,0.04
0.0799999999999983,0.06
0.12999999999999545,0.06
0.05000000000000426,0.03
0.07000000000000028,0.05
0.060000000000002274,0.03
0.0799999999999983,0.06
0.11999999999999744,0.08
0.240000000000002,0.08
0.12999999999999545,0.08
