Total % of people infected,% of people infected at peak
0.0,0.0
0.0,0.0
0.020000000000010232,0.02
0.020000000000010232,0.03
0.06999999999999318,0.03
0.009999999999990905,0.02
0.0,0.0
0.0,0.01
0.0,0.0
0.0,0.0
