Total % of people infected,% of people infected at peak
31.839999999999996,3.4099999999999997
32.34,3.15
30.510000000000005,3.26
29.369999999999997,3.8
33.74,4.1000000000000005
32.49,4.130000000000001
33.74,4.21
32.65,3.88
30.229999999999997,2.9499999999999997
34.15,3.66
