Total % of people infected,% of people infected at peak
33.029999999999994,4.91
31.96,4.53
34.17,5.11
31.360000000000007,4.83
32.72,5.140000000000001
33.01,4.89
35.72,5.37
31.760000000000005,4.590000000000001
29.689999999999998,4.41
31.619999999999997,5.06
