Total % of people infected,% of people infected at peak
44.849999999999994,7.9799999999999995
47.33,8.6
48.67999999999999,8.82
46.86999999999999,8.27
48.370000000000005,9.41
47.83,8.7
47.620000000000005,8.99
47.97,9.24
46.42,7.960000000000001
46.400000000000006,8.260000000000002
