Total % of people infected,% of people infected at peak
42.32,5.92
42.61,6.660000000000001
42.669999999999995,6.329999999999999
41.62,5.99
44.05,6.65
43.6,6.4799999999999995
45.46,6.950000000000001
40.44,5.0
46.93,8.36
41.9,5.67
