Total % of people infected,% of people infected at peak
0.6400000000000006,0.15
0.6700000000000017,0.18
0.09000000000000341,0.04
0.030000000000001137,0.02
0.10999999999999943,0.04
0.04999999999999716,0.04
0.0799999999999983,0.05
2.740000000000009,0.52
0.6099999999999994,0.16
0.13000000000000966,0.06999999999999999
