Total % of people infected,% of people infected at peak
9.459999999999994,0.9199999999999999
0.04000000000000625,0.03
0.3199999999999932,0.09
12.079999999999998,1.79
0.0899999999999963,0.05
11.61,1.94
12.909999999999997,1.7500000000000002
9.02000000000001,1.0999999999999999
12.200000000000003,1.3299999999999998
5.950000000000003,0.38
