Total % of people infected,% of people infected at peak
7.760000000000005,0.6799999999999999
0.6799999999999997,0.15
8.04,0.83
8.420000000000002,0.8099999999999999
8.770000000000003,1.1400000000000001
0.1700000000000017,0.09
0.17999999999999972,0.08
4.960000000000001,0.63
5.280000000000001,0.5599999999999999
5.57,0.5499999999999999
