Total % of people infected,% of people infected at peak
3.049999999999997,0.33999999999999997
3.799999999999997,0.48
3.6400000000000006,0.51
2.519999999999996,0.2
0.3299999999999983,0.06999999999999999
0.0,0.0
0.04999999999999716,0.02
0.09999999999999432,0.03
3.3599999999999994,0.5700000000000001
4.040000000000006,0.52
