Total % of people infected,% of people infected at peak
0.060000000000002274,0.02
0.030000000000001137,0.02
0.04000000000000625,0.05
0.10999999999999943,0.04
0.04999999999999716,0.03
0.030000000000001137,0.04
0.030000000000001137,0.03
0.0799999999999983,0.05
0.04000000000000625,0.02
0.04000000000000625,0.03
