Total % of people infected,% of people infected at peak
14.719999999999999,1.91
13.060000000000002,1.79
13.650000000000006,1.92
13.819999999999993,1.67
10.899999999999991,1.2
15.810000000000002,2.54
11.370000000000005,1.3599999999999999
13.969999999999999,2.03
0.10999999999999943,0.04
13.590000000000003,2.07
