Total % of people infected,% of people infected at peak
21.490000000000002,3.18
21.550000000000004,3.66
18.17,2.17
20.57,2.7199999999999998
16.630000000000003,1.72
21.270000000000003,3.0300000000000002
18.96,2.42
19.119999999999997,2.86
21.5,2.86
19.330000000000005,2.77
