Total % of people infected,% of people infected at peak
19.75,2.63
15.090000000000003,1.81
17.97,2.56
17.900000000000006,2.73
17.36,1.9800000000000002
20.069999999999993,3.05
17.92,2.46
18.870000000000005,2.34
19.959999999999994,2.79
17.61,2.7
