Total % of people infected,% of people infected at peak
0.030000000000001137,0.03
4.140000000000001,0.52
0.04999999999999716,0.02
0.19999999999998863,0.06
0.030000000000001137,0.03
0.04000000000000625,0.03
1.960000000000008,0.22999999999999998
0.10999999999999943,0.04
0.10999999999999943,0.03
0.12000000000000455,0.05
