Total % of people infected,% of people infected at peak
6.890000000000001,0.83
5.339999999999989,0.52
5.560000000000002,0.63
5.3799999999999955,0.54
4.960000000000008,0.5599999999999999
0.4200000000000017,0.09
5.429999999999993,0.6799999999999999
0.09999999999999432,0.05
0.2400000000000091,0.08
7.049999999999997,1.16
