Total % of people infected,% of people infected at peak
0.1700000000000017,0.06999999999999999
0.0899999999999892,0.03
0.030000000000001137,0.02
0.04999999999999716,0.04
0.3499999999999943,0.08
0.7399999999999949,0.12
3.9399999999999977,0.5
6.109999999999999,1.02
4.159999999999997,0.47000000000000003
0.030000000000001137,0.03
