Total % of people infected,% of people infected at peak
12.79,0.8
14.579999999999998,1.17
17.580000000000005,2.1399999999999997
12.32,1.28
16.270000000000003,1.5599999999999998
5.34,0.44999999999999996
13.54,1.05
11.600000000000001,0.73
14.280000000000001,1.37
10.869999999999997,0.83
