Total % of people infected,% of people infected at peak
10.0,1.5599999999999998
0.060000000000002274,0.03
9.400000000000006,1.6199999999999999
9.079999999999998,1.4200000000000002
10.36999999999999,1.38
8.439999999999998,0.79
9.239999999999995,1.48
10.019999999999996,1.72
8.310000000000002,0.69
12.310000000000002,1.9300000000000002
