Total % of people infected,% of people infected at peak
0.4200000000000017,0.11
0.13999999999999346,0.06
3.680000000000007,0.41000000000000003
0.21000000000000085,0.11
0.17999999999999972,0.06999999999999999
0.21000000000000085,0.06999999999999999
0.4299999999999997,0.13999999999999999
0.5900000000000034,0.09
4.459999999999994,0.5599999999999999
0.1700000000000017,0.06999999999999999
