Total % of people infected,% of people infected at peak
2.259999999999991,0.43
1.7800000000000011,0.26
0.04999999999999716,0.03
0.060000000000002274,0.03
0.010000000000005116,0.02
0.06999999999999318,0.03
0.01999999999999602,0.03
0.0,0.01
0.0,0.01
0.14999999999999147,0.06
