Total % of people infected,% of people infected at peak
50.88,9.370000000000001
48.69,7.89
51.029999999999994,9.28
50.46,8.12
49.36,8.25
52.44,9.24
52.25000000000001,8.91
53.4,8.82
51.14000000000001,8.450000000000001
49.18,8.76
