Total % of people infected,% of people infected at peak
28.309999999999995,3.95
28.4,3.39
29.309999999999995,4.12
28.689999999999998,4.93
30.760000000000005,4.6899999999999995
27.89,3.9800000000000004
28.330000000000005,4.109999999999999
30.08,3.9800000000000004
29.709999999999994,4.52
32.09,5.1499999999999995
