Total % of people infected,% of people infected at peak
0.0,0.01
0.28999999999999204,0.11
0.10000000000000853,0.06
0.060000000000002274,0.05
1.1599999999999966,0.16
0.0799999999999983,0.04
0.30000000000001137,0.09
0.21000000000000796,0.06
0.01999999999999602,0.03
0.01999999999999602,0.02
