Total % of people infected,% of people infected at peak
10.560000000000002,1.32
11.639999999999993,1.6500000000000001
12.649999999999991,2.1399999999999997
13.190000000000005,1.6199999999999999
14.230000000000004,2.12
1.1399999999999935,0.27999999999999997
0.14999999999999147,0.08
11.529999999999994,1.58
0.0800000000000054,0.05
9.660000000000004,1.03
