Total % of people infected,% of people infected at peak
10.680000000000007,1.6
12.280000000000001,2.48
12.600000000000009,2.59
0.030000000000001137,0.01
11.569999999999993,2.21
11.670000000000002,2.18
11.11,1.87
11.769999999999996,2.13
10.710000000000008,2.1399999999999997
11.420000000000002,2.1
