Total % of people infected,% of people infected at peak
23.83,3.29
25.429999999999993,4.58
23.989999999999995,3.81
25.99000000000001,4.9
24.060000000000002,3.88
23.22,3.54
24.929999999999993,3.47
24.92,4.34
23.55000000000001,3.8699999999999997
23.260000000000005,3.35
