Total % of people infected,% of people infected at peak
0.010000000000005116,0.01
0.01999999999999602,0.02
0.030000000000001137,0.03
0.1599999999999966,0.06
0.0,0.01
0.4000000000000057,0.11
0.030000000000001137,0.02
0.6800000000000068,0.06999999999999999
0.0,0.01
0.01999999999999602,0.01
