Total % of people infected,% of people infected at peak
25.92,4.09
25.769999999999996,4.36
25.0,4.06
28.060000000000002,4.79
27.39,4.279999999999999
25.090000000000003,3.9699999999999998
26.069999999999993,3.7600000000000002
26.539999999999992,4.14
27.060000000000002,4.04
28.78,5.28
