Total % of people infected,% of people infected at peak
39.980000000000004,7.430000000000001
39.650000000000006,7.779999999999999
39.78999999999999,7.55
39.75,6.99
38.400000000000006,6.17
41.230000000000004,7.42
38.30000000000001,6.890000000000001
41.2,7.86
38.400000000000006,6.23
39.06999999999999,6.84
