Total % of people infected,% of people infected at peak
8.820000000000007,0.8699999999999999
0.38000000000000256,0.13999999999999999
7.300000000000011,0.84
9.010000000000005,0.9400000000000001
10.909999999999997,1.44
8.36,1.0
0.07000000000000028,0.03
6.679999999999993,0.88
9.939999999999998,1.39
9.689999999999998,1.28
