Total % of people infected,% of people infected at peak
0.28999999999999915,0.12
0.21000000000000085,0.1
0.1600000000000037,0.1
0.1600000000000037,0.11
0.15000000000000568,0.08
0.46999999999999886,0.1
0.3299999999999983,0.1
0.15000000000000568,0.08
0.3100000000000023,0.13999999999999999
0.4100000000000037,0.12
