Total % of people infected,% of people infected at peak
32.16,5.19
33.07000000000001,5.680000000000001
32.540000000000006,5.34
32.94,6.03
32.66,5.9799999999999995
33.35000000000001,5.949999999999999
31.980000000000004,5.88
33.019999999999996,5.38
33.040000000000006,5.83
32.94,5.72
