Total % of people infected,% of people infected at peak
0.38000000000000256,0.19
1.7800000000000011,0.38999999999999996
1.4400000000000013,0.35000000000000003
0.28000000000000114,0.15
0.5899999999999999,0.13
0.3099999999999987,0.13
0.28000000000000114,0.11
0.4499999999999993,0.13
0.6699999999999982,0.22999999999999998
0.3200000000000003,0.12
