Total % of people infected,% of people infected at peak
0.03999999999999204,0.03
0.010000000000005116,0.02
0.09000000000000341,0.03
0.0,0.01
0.030000000000001137,0.03
0.0,0.01
0.01999999999999602,0.02
0.010000000000005116,0.01
0.01999999999999602,0.02
0.0,0.0
